customer_rk,group,usecase
130546937,2,churn
12307044,2,freq
90144176,2,freq
63521481,2,freq
114884363,2,freq
124513495,2,freq
54152186,2,churn
30716848,2,churn
37093766,2,freq
61881713,2,freq
82720895,2,freq
62782211,2,churn
113445730,2,freq
43030237,2,churn
113426230,2,churn
15899711,2,freq
35962258,2,churn
28185057,2,freq
74306598,2,freq
100162097,2,freq
139580666,2,freq
21791478,2,freq
32798021,2,freq
70117775,2,freq
112309350,2,freq
105230126,2,freq
113292599,2,freq
135981209,2,freq
89972794,2,freq
46216842,2,freq
80289763,2,freq
58040503,2,churn
64002083,2,churn
63598002,2,churn
124170716,2,churn
18127398,2,freq
105103637,2,freq
71358515,2,freq
121810624,2,freq
125193672,2,freq
19018032,2,freq
46437028,2,freq
31986072,2,freq
86544736,2,freq
70627498,2,freq
121608301,2,freq
111099894,2,freq
67948270,2,freq
35442135,2,freq
119411603,2,churn
94535465,2,freq
60848136,2,freq
118351325,2,freq
16544091,2,freq
33789960,2,churn
69850983,2,freq
131144099,2,freq
35544695,2,freq
32073417,2,freq
39170590,2,freq
100529550,2,freq
86762952,2,freq
80792143,2,freq
129083669,2,freq
105682546,2,freq
48982501,2,freq
46438438,2,churn
111223412,2,churn
144821173,2,churn
139885519,2,freq
14871768,2,freq
40942270,2,freq
65439356,2,freq
144342090,2,churn
115308200,2,freq
31909527,2,freq
67852956,2,freq
89685910,2,freq
95915046,2,freq
125809612,2,freq
41281097,2,freq
100460047,2,freq
144543616,2,churn
125664822,2,freq
34772520,2,freq
53765355,2,freq
47369403,2,churn
81495562,2,freq
20842973,2,freq
48233916,2,freq
105507700,2,freq
43134370,2,churn
55199658,2,freq
37358364,2,freq
36396976,2,freq
85088130,2,freq
125440148,2,churn
23407588,2,freq
46216305,2,churn
81123265,2,churn
106375489,2,churn
105457780,2,freq
127325710,2,churn
124719589,2,freq
12673240,2,freq
33112239,2,churn
64006360,2,freq
44107606,2,freq
80917496,2,churn
130447811,2,churn
23786332,2,churn
77369770,2,freq
121282088,2,freq
25433132,2,freq
31920614,2,churn
32295745,2,churn
58926034,2,freq
71947933,2,freq
89362797,2,freq
44643554,2,churn
39176719,2,freq
61256633,2,freq
101679880,2,freq
125408906,2,freq
141375939,2,churn
12653936,2,freq
119142317,2,freq
126909200,2,freq
132508229,2,freq
22745530,2,freq
15210767,2,freq
57295556,2,freq
98718331,2,freq
130285633,2,freq
39647901,2,freq
107346334,2,churn
36179145,2,freq
59364696,2,churn
102137229,2,freq
117564953,2,freq
51235275,2,churn
112113510,2,freq
111416987,2,churn
33279046,2,freq
32945252,2,freq
68922979,2,freq
57914274,2,freq
24207186,2,freq
54942149,2,freq
49701454,2,freq
115389671,2,freq
132958653,2,freq
106542749,2,freq
44463212,2,freq
37543507,2,freq
99765798,2,freq
87446596,2,freq
110529763,2,churn
35863628,2,churn
103051523,2,freq
120076736,2,freq
125141845,2,freq
13783818,2,freq
15463140,2,freq
20873254,2,churn
46051767,2,freq
116683073,2,freq
106891066,2,churn
57910392,2,freq
64077598,2,churn
94479219,2,freq
104167293,2,freq
56779030,2,freq
75323893,2,freq
51170376,2,freq
98049929,2,churn
25451746,2,churn
20900013,2,freq
125809829,2,freq
126495814,2,churn
21714513,2,freq
36552679,2,churn
106165367,2,freq
121531522,2,freq
39722768,2,freq
38436155,2,freq
40164113,2,churn
100027759,2,freq
106064244,2,freq
105505759,2,churn
28169972,2,freq
62618624,2,churn
82563202,2,freq
38471121,2,freq
136043233,2,freq
55334351,2,freq
79104937,2,churn
32387033,2,freq
32745424,2,freq
30323726,2,freq
27831491,2,freq
35471331,2,freq
36885728,2,freq
56813979,2,freq
104266119,2,churn
52115515,2,freq
128567001,2,freq
105782953,2,freq
131586118,2,churn
116717325,2,freq
125442942,2,freq
53944451,2,churn
64034547,2,freq
55366172,2,freq
76962098,2,freq
78727360,2,freq
78440137,2,freq
45423320,2,freq
55827207,2,freq
111871922,2,freq
54906916,2,freq
49119665,2,freq
92925887,2,churn
112284122,2,freq
91230713,2,churn
131254483,2,freq
143868134,2,churn
22644840,2,freq
29433929,2,churn
34426359,2,freq
116303745,2,freq
111996356,2,freq
35161670,2,freq
13160001,2,freq
22772636,2,freq
77762082,2,freq
18769315,2,churn
35517153,2,freq
53587362,2,freq
53580040,2,churn
118430087,2,freq
124753402,2,freq
33928780,2,freq
106394412,2,freq
88702152,2,freq
122132614,2,freq
102938173,2,churn
25277553,2,freq
27677201,2,freq
51964239,2,freq
87449532,2,freq
119345981,2,freq
129700276,2,freq
45980295,2,freq
47811874,2,churn
76009186,2,churn
62465896,2,freq
139597481,2,freq
28415628,2,freq
29909120,2,freq
35909536,2,freq
130327920,2,churn
123609185,2,churn
130716313,2,freq
60798894,2,churn
55142982,2,freq
57222607,2,freq
75645982,2,freq
86435786,2,freq
113049518,2,freq
114723914,2,churn
67808998,2,freq
89257124,2,churn
124253137,2,freq
113912229,2,freq
126176162,2,freq
40434757,2,churn
117827795,2,freq
52171751,2,freq
111619562,2,churn
36560735,2,freq
111662570,2,freq
12656312,2,freq
14284373,2,freq
43385206,2,churn
59760474,2,churn
76023346,2,freq
46134567,2,freq
69558158,2,freq
146211940,2,churn
23147041,2,freq
41817231,2,freq
68551342,2,freq
111795452,2,churn
139447450,2,freq
78540748,2,freq
96993763,2,freq
115027576,2,freq
141663047,2,churn
67682931,2,freq
123813077,2,churn
45978092,2,freq
70649992,2,freq
118263784,2,freq
89697752,2,freq
104780942,2,churn
131065541,2,freq
12669513,2,freq
44108795,2,freq
89009653,2,freq
41111175,2,freq
101920333,2,freq
116065395,2,freq
144014433,2,churn
34040491,2,freq
31450160,2,freq
36693583,2,freq
86868834,2,freq
72008435,2,freq
116666754,2,churn
78105334,2,freq
121815457,2,freq
42734673,2,freq
13921567,2,freq
116534602,2,freq
39763173,2,freq
61587716,2,freq
127470873,2,freq
13771398,2,churn
22278731,2,freq
17387365,2,freq
58463551,2,churn
33081047,2,churn
54813783,2,churn
49262599,2,freq
61561016,2,freq
129891253,2,freq
43337330,2,freq
53117409,2,freq
99801223,2,churn
130112033,2,freq
84131662,2,churn
108466471,2,churn
127508170,2,churn
32340837,2,freq
51453862,2,churn
144710918,2,freq
39038600,2,churn
35903158,2,freq
83322152,2,freq
122217025,2,churn
127911782,2,freq
47462424,2,freq
54043636,2,freq
44944645,2,freq
61523741,2,freq
87095095,2,churn
83734851,2,freq
68813239,2,freq
107355729,2,churn
111581865,2,churn
34182311,2,churn
57945207,2,freq
48497037,2,churn
53723725,2,freq
102380718,2,freq
117325685,2,churn
126141081,2,churn
51966521,2,freq
103031005,2,freq
84556431,2,churn
116737489,2,freq
42025101,2,churn
62749911,2,freq
76110572,2,freq
93172325,2,freq
97065446,2,freq
102513194,2,freq
128518815,2,freq
27760594,2,freq
142789131,2,freq
20785115,2,freq
51312665,2,freq
36833254,2,churn
38025606,2,churn
82632894,2,freq
33396817,2,churn
111155900,2,churn
124669286,2,freq
87127052,2,freq
139798687,2,freq
85850734,2,freq
78539191,2,churn
116464197,2,freq
122550557,2,freq
57099813,2,churn
113619846,2,freq
34480651,2,freq
117839847,2,churn
98324684,2,freq
61138456,2,freq
80796776,2,churn
41275796,2,churn
85706871,2,churn
62744570,2,freq
62747229,2,freq
111455985,2,freq
125217705,2,freq
43123557,2,churn
32713472,2,churn
43150429,2,churn
89938177,2,freq
96252082,2,freq
127426298,2,freq
46914977,2,freq
70611710,2,freq
139491370,2,freq
133807739,2,freq
122871641,2,freq
132562792,2,freq
140205502,2,churn
33429839,2,churn
41302719,2,freq
60001241,2,freq
113917514,2,freq
25808388,2,churn
44544874,2,freq
65938958,2,freq
52264243,2,freq
55151935,2,freq
48129270,2,freq
36346017,2,freq
125565787,2,churn
65717638,2,freq
105670295,2,freq
113162558,2,churn
126903120,2,freq
128414897,2,churn
118385155,2,freq
115275392,2,freq
123175751,2,churn
43228279,2,churn
34024328,2,freq
37091243,2,freq
36870725,2,churn
42127231,2,freq
125528394,2,freq
111985152,2,churn
127298191,2,freq
98177206,2,freq
52177961,2,freq
51364023,2,freq
99644265,2,freq
127798627,2,freq
20633401,2,freq
64346700,2,freq
60617873,2,freq
36651183,2,freq
34148348,2,freq
50560321,2,churn
46923837,2,freq
116007585,2,churn
127102713,2,freq
45559284,2,freq
71960806,2,freq
48965532,2,freq
95709378,2,churn
122557866,2,freq
111730514,2,churn
115918694,2,churn
139279989,2,freq
84155601,2,freq
62816720,2,freq
146711311,2,freq
27899094,2,freq
33279289,2,freq
62464398,2,freq
96196210,2,freq
83141395,2,freq
113291624,2,churn
34173011,2,freq
75846040,2,churn
114809420,2,freq
17426881,2,freq
74102730,2,churn
103255616,2,freq
20880537,2,freq
95981020,2,freq
103491564,2,freq
136052693,2,freq
31581079,2,freq
38405040,2,freq
50645284,2,freq
126837575,2,churn
140441794,2,freq
94338997,2,freq
31632007,2,churn
11733142,2,freq
127348874,2,freq
124594358,2,freq
131271960,2,churn
51694700,2,freq
31180833,2,freq
45951473,2,freq
116542766,2,freq
80380795,2,freq
49659645,2,freq
31181626,2,freq
68696146,2,freq
12306089,2,freq
14613335,2,freq
46191629,2,churn
54008125,2,freq
101854244,2,freq
72468208,2,freq
112757759,2,freq
113535142,2,churn
127818040,2,freq
49280845,2,freq
79163489,2,churn
23278351,2,freq
125686910,2,freq
35649318,2,freq
40305704,2,freq
40870756,2,freq
109489628,2,freq
91083335,2,freq
77748374,2,freq
129659802,2,freq
45600507,2,freq
36892224,2,freq
131546854,2,freq
118111311,2,churn
118920771,2,freq
25746841,2,churn
30150719,2,freq
47457376,2,freq
57017175,2,freq
111446063,2,freq
54707129,2,churn
45930158,2,churn
100862751,2,freq
89770187,2,churn
117568246,2,churn
119450382,2,freq
27015790,2,freq
37130347,2,churn
48213888,2,freq
113449308,2,freq
116405216,2,freq
80208730,2,churn
87010527,2,freq
115910133,2,freq
120551791,2,freq
27424799,2,freq
33990361,2,freq
55728768,2,churn
52986932,2,churn
92109316,2,freq
89935691,2,freq
121422259,2,churn
39230003,2,freq
40620809,2,churn
66015316,2,freq
87672902,2,freq
25294980,2,freq
31078800,2,freq
126378219,2,freq
23298295,2,freq
86907034,2,freq
113542785,2,churn
124287280,2,freq
126405102,2,freq
11790793,2,churn
22562211,2,churn
42681058,2,freq
131186577,2,freq
39700773,2,freq
66002723,2,freq
124378143,2,freq
69280737,2,freq
119251557,2,freq
126822386,2,freq
33929503,2,freq
32413329,2,freq
38413713,2,freq
57526994,2,freq
127420156,2,freq
106707152,2,freq
131808126,2,freq
16781286,2,churn
41058738,2,freq
51604216,2,churn
102720677,2,freq
118429817,2,churn
58043239,2,churn
75940662,2,freq
18334135,2,freq
32558483,2,churn
37376484,2,freq
123594592,2,freq
133595578,2,freq
65659640,2,churn
63273821,2,freq
36868461,2,freq
41970205,2,freq
49566455,2,freq
100253839,2,churn
69489768,2,churn
132639155,2,churn
21141028,2,freq
45559869,2,freq
115083334,2,churn
145916681,2,freq
105450604,2,freq
20080575,2,churn
106669336,2,freq
131336574,2,freq
58159160,2,freq
50685157,2,freq
113932840,2,churn
35018066,2,freq
69228701,2,freq
114364182,2,freq
62867255,2,churn
89358298,2,freq
105873132,2,freq
107003517,2,freq
35844890,2,freq
116083399,2,freq
131194828,2,freq
129473812,2,churn
34265120,2,freq
90705460,2,churn
20391552,2,freq
64434397,2,freq
121774442,2,churn
92828996,2,freq
113161562,2,freq
133546408,2,freq
89032517,2,freq
23946922,2,freq
86617693,2,freq
62373092,2,freq
81110252,2,freq
130491725,2,churn
139401822,2,churn
116066476,2,freq
131798591,2,freq
64510140,2,freq
44227418,2,freq
106812744,2,freq
90580230,2,freq
125922866,2,freq
26679197,2,freq
39229229,2,freq
71684794,2,freq
125681387,2,churn
54457556,2,freq
82053044,2,freq
72571332,2,freq
22846996,2,freq
34659676,2,freq
78992481,2,freq
40861984,2,freq
127754381,2,freq
118826641,2,freq
106671743,2,churn
127850937,2,freq
24581321,2,freq
54466131,2,freq
104811714,2,freq
75945132,2,freq
89976230,2,freq
98808873,2,freq
103987614,2,freq
48398377,2,freq
61945609,2,churn
111012183,2,freq
125118847,2,freq
92914345,2,churn
44676629,2,freq
59825050,2,freq
94085392,2,freq
43653695,2,churn
125626464,2,freq
139206366,2,freq
35202965,2,freq
62165176,2,freq
83869131,2,freq
34421609,2,freq
60185880,2,freq
114006942,2,freq
36709293,2,freq
61898292,2,churn
73979896,2,freq
128585342,2,freq
129553917,2,churn
139035240,2,freq
43531732,2,freq
81487991,2,freq
89459933,2,freq
79408762,2,churn
106372034,2,freq
120003192,2,churn
128409246,2,freq
24519240,2,freq
51129186,2,churn
39450544,2,churn
44952140,2,churn
95830510,2,churn
25515905,2,freq
112237206,2,freq
57591116,2,churn
55898011,2,freq
98823152,2,freq
61644440,2,freq
129173060,2,freq
131747453,2,churn
12647718,2,churn
49961917,2,freq
50309580,2,churn
43938546,2,churn
47844475,2,freq
118848455,2,freq
90068324,2,churn
80808193,2,freq
102438688,2,churn
114849571,2,freq
140569113,2,churn
12603484,2,freq
31649640,2,freq
124246468,2,freq
125750895,2,churn
18110678,2,freq
25882145,2,churn
35008526,2,churn
44981995,2,freq
133561830,2,freq
121100551,2,freq
124870583,2,churn
111299974,2,freq
123348025,2,freq
55756992,2,churn
58980877,2,freq
63448403,2,freq
130956730,2,freq
124506139,2,churn
76423026,2,churn
56052811,2,freq
29493074,2,freq
106015062,2,churn
80810635,2,freq
39003751,2,churn
100277428,2,churn
60270846,2,freq
130537143,2,churn
82625980,2,freq
98151588,2,freq
112149613,2,freq
17636513,2,freq
121040700,2,freq
61932775,2,churn
72384927,2,churn
110219167,2,churn
32470454,2,freq
56707750,2,freq
118524581,2,churn
31103419,2,churn
43003544,2,freq
76231242,2,freq
127834697,2,freq
59246858,2,freq
79779562,2,churn
121891549,2,freq
20688258,2,churn
45380815,2,churn
58120752,2,freq
64385390,2,freq
78774555,2,churn
74001267,2,churn
74084437,2,freq
104775466,2,freq
121243811,2,freq
125630725,2,freq
32991470,2,freq
35686380,2,freq
117985150,2,freq
121754523,2,freq
115198781,2,churn
26741268,2,freq
60641705,2,freq
22749916,2,freq
31145542,2,freq
123603286,2,churn
139139940,2,churn
144621400,2,churn
41223802,2,freq
80761405,2,freq
63863409,2,freq
82689870,2,freq
70308404,2,freq
94879744,2,freq
13871402,2,freq
48871789,2,freq
57977249,2,freq
98335376,2,churn
106483907,2,freq
31284012,2,freq
41420131,2,freq
77052076,2,freq
119647332,2,churn
44144369,2,freq
139401936,2,freq
45187006,2,freq
64358161,2,freq
90419700,2,freq
59699958,2,freq
35540563,2,freq
20339350,2,freq
73477167,2,freq
122814236,2,freq
107101131,2,freq
98195103,2,freq
118057210,2,freq
122472598,2,churn
133334081,2,churn
37739415,2,freq
46115033,2,freq
64113830,2,churn
74266690,2,churn
93918588,2,freq
105977991,2,freq
44802647,2,freq
92934137,2,freq
57107417,2,freq
64808018,2,freq
70407925,2,freq
83236008,2,churn
113883546,2,freq
47964006,2,freq
57377988,2,freq
118620834,2,freq
34992245,2,freq
43614433,2,churn
65029299,2,churn
99009213,2,freq
104780302,2,freq
126884436,2,freq
35649814,2,freq
59166911,2,freq
127509060,2,freq
120622056,2,freq
112251142,2,freq
113627115,2,freq
124383717,2,freq
16176889,2,freq
33220334,2,freq
67973368,2,freq
133942981,2,freq
88818008,2,freq
132582088,2,churn
18280648,2,freq
31677377,2,freq
108537488,2,freq
122014214,2,churn
13965425,2,freq
36885316,2,freq
133573847,2,freq
85080017,2,freq
116233695,2,freq
126689669,2,freq
50266670,2,freq
33960509,2,churn
102023286,2,freq
38158962,2,freq
61971108,2,freq
50078303,2,freq
59375160,2,freq
125628485,2,churn
127479046,2,freq
49272327,2,churn
20822085,2,freq
25739409,2,churn
92813653,2,freq
101436474,2,churn
115441214,2,freq
44492632,2,churn
52932253,2,freq
78043372,2,churn
53421252,2,freq
122729628,2,freq
123621138,2,freq
52567656,2,freq
61882345,2,freq
91247731,2,freq
20485053,2,freq
12121566,2,freq
19986803,2,freq
74559125,2,freq
123979142,2,freq
139098125,2,freq
35982747,2,freq
83082056,2,freq
57159443,2,freq
117796788,2,churn
52188054,2,freq
121249174,2,freq
107346289,2,freq
131809464,2,freq
44547744,2,churn
39836562,2,freq
43331505,2,churn
70005388,2,freq
119544847,2,freq
144548556,2,churn
47009428,2,freq
133987149,2,freq
36655660,2,freq
114367559,2,freq
33749533,2,freq
125310404,2,freq
46844125,2,freq
65798194,2,freq
126653962,2,freq
133080922,2,freq
48287707,2,freq
119330668,2,freq
32673094,2,freq
39781457,2,freq
76545001,2,churn
68327716,2,churn
88807211,2,freq
112678675,2,churn
64769738,2,freq
111564716,2,freq
103281186,2,churn
126510969,2,freq
67849595,2,freq
83636083,2,freq
130298554,2,churn
78949253,2,freq
12600639,2,freq
46850103,2,freq
60820246,2,churn
111467108,2,churn
53687146,2,churn
54474582,2,freq
107477998,2,freq
37485045,2,churn
66719460,2,freq
71760392,2,churn
20024934,2,freq
45591755,2,freq
132412739,2,freq
79048472,2,freq
131342345,2,freq
121715440,2,freq
125474890,2,freq
125825759,2,freq
45143708,2,freq
91574580,2,freq
106388516,2,freq
107233173,2,churn
114106897,2,churn
96866874,2,freq
115322795,2,freq
45273000,2,freq
49339046,2,freq
49474034,2,churn
64779725,2,freq
67722384,2,churn
130038729,2,freq
42223671,2,freq
117700905,2,churn
27650996,2,freq
84939171,2,freq
139260976,2,freq
42446446,2,freq
62852682,2,churn
58753018,2,churn
97031448,2,churn
95838954,2,freq
44262847,2,freq
34878021,2,freq
97535846,2,freq
30852848,2,freq
38675321,2,freq
50333377,2,churn
64855992,2,churn
70131500,2,freq
79642075,2,churn
122227994,2,freq
125569938,2,freq
53729710,2,freq
121154922,2,freq
31963709,2,churn
83179586,2,freq
94519129,2,freq
116544219,2,freq
94855048,2,freq
78464840,2,freq
106365817,2,freq
127232235,2,churn
124526798,2,freq
61341178,2,freq
110623038,2,churn
45808309,2,freq
126214620,2,churn
17045385,2,freq
45751909,2,freq
56387914,2,freq
70733503,2,freq
129893033,2,freq
53159889,2,freq
35259573,2,freq
30116633,2,churn
43415143,2,freq
92318977,2,freq
123817094,2,freq
34271797,2,freq
44804020,2,freq
78946059,2,freq
71750529,2,freq
105786179,2,freq
84682816,2,freq
23217558,2,freq
50025253,2,freq
59928121,2,freq
85255320,2,churn
116859496,2,freq
52513478,2,freq
66280039,2,freq
97463973,2,freq
25981397,2,freq
78421165,2,churn
38662274,2,freq
54455735,2,freq
118050197,2,freq
40618238,2,churn
63910450,2,churn
73349131,2,freq
85867772,2,freq
92452285,2,freq
121698946,2,freq
62904911,2,freq
115056831,2,churn
126224599,2,freq
76863990,2,freq
33191842,2,freq
41120547,2,freq
130758430,2,freq
46851187,2,churn
38941218,2,freq
114309481,2,churn
27537051,2,freq
28768556,2,churn
33007574,2,freq
63350632,2,freq
105541979,2,churn
124120824,2,churn
118950623,2,freq
105127768,2,freq
45095225,2,churn
49195059,2,freq
38747420,2,freq
104936597,2,freq
140174685,2,churn
115927850,2,freq
130087596,2,freq
31933000,2,freq
36770126,2,freq
100391621,2,freq
53027108,2,churn
58733825,2,freq
73145730,2,freq
65910123,2,churn
119985549,2,freq
130677213,2,freq
139326024,2,churn
17213194,2,freq
49894187,2,freq
69473808,2,freq
107982319,2,freq
79200490,2,freq
114856001,2,freq
51609816,2,freq
98713928,2,freq
44999948,2,freq
48320459,2,freq
48620933,2,freq
73247022,2,churn
122048455,2,freq
125150734,2,churn
136242513,2,freq
138861180,2,churn
77100757,2,freq
124144087,2,freq
120857182,2,freq
16916236,2,churn
105611370,2,freq
44520099,2,freq
47852975,2,freq
144651553,2,churn
126637237,2,freq
15986974,2,freq
54392811,2,churn
105049202,2,freq
51387551,2,freq
45894413,2,churn
118676087,2,churn
43976542,2,freq
36040462,2,freq
107282821,2,freq
117052240,2,churn
115870435,2,freq
33982757,2,freq
27575841,2,freq
39962193,2,freq
65914050,2,churn
61242683,2,freq
37824282,2,freq
46887980,2,freq
111746980,2,freq
51806398,2,freq
94868053,2,freq
142379617,2,freq
18162483,2,churn
18000016,2,churn
37472390,2,freq
55690710,2,churn
120681176,2,churn
36922853,2,churn
69702358,2,churn
19738374,2,freq
20365571,2,freq
58948753,2,freq
129607486,2,churn
114617094,2,freq
128567426,2,churn
36500825,2,freq
105747271,2,churn
115776225,2,freq
17606962,2,freq
36945721,2,freq
86193706,2,churn
50559091,2,freq
74273611,2,freq
117680297,2,freq
115695263,2,churn
89990975,2,freq
35550550,2,freq
53469692,2,freq
144158040,2,churn
85228293,2,freq
98616026,2,freq
47677579,2,freq
53429877,2,churn
82296141,2,freq
126992678,2,freq
81667049,2,churn
89550562,2,freq
38647374,2,freq
41397069,2,freq
44234019,2,churn
122867407,2,churn
120869366,2,churn
84591236,2,churn
106320202,2,freq
35856483,2,freq
97886124,2,churn
105983617,2,freq
42771096,2,freq
97233541,2,freq
54472946,2,churn
139608914,2,freq
96098680,2,churn
31933112,2,churn
105811478,2,freq
89029575,2,freq
44311213,2,freq
60521178,2,freq
111395970,2,churn
145592490,2,churn
58304017,2,freq
20315625,2,freq
37834874,2,freq
110003505,2,freq
17763427,2,freq
58256841,2,freq
43973674,2,freq
104517880,2,churn
114724215,2,freq
15754099,2,freq
21706981,2,freq
46726469,2,churn
95548391,2,freq
120623937,2,freq
131287675,2,freq
16179621,2,freq
76410083,2,churn
120601918,2,freq
16807926,2,freq
31109006,2,freq
33075742,2,freq
113348496,2,freq
112330867,2,freq
128637454,2,freq
114398778,2,freq
16661344,2,freq
14642069,2,freq
37764295,2,freq
34731753,2,freq
73222271,2,freq
104845686,2,freq
12523959,2,freq
31477087,2,freq
70879425,2,freq
83381934,2,churn
81779494,2,freq
139204247,2,freq
65035308,2,freq
133087798,2,freq
38352430,2,freq
24151186,2,freq
35942454,2,churn
36803494,2,freq
34256501,2,churn
105294047,2,freq
139346011,2,freq
35752402,2,freq
40454294,2,freq
35472930,2,freq
61528952,2,freq
60698084,2,freq
124960360,2,freq
127638295,2,churn
59675700,2,freq
40794466,2,churn
49055888,2,freq
111128752,2,freq
123427387,2,freq
82475187,2,freq
119348472,2,freq
57994605,2,freq
40028141,2,freq
60700610,2,freq
113478673,2,freq
45222071,2,freq
51590811,2,churn
50128501,2,freq
64229829,2,freq
124938647,2,freq
131576372,2,freq
31429513,2,churn
36214058,2,freq
46362718,2,freq
87449220,2,freq
116037078,2,freq
97769310,2,freq
117362185,2,freq
61171570,2,freq
74820303,2,churn
26964855,2,freq
84277221,2,freq
52109018,2,freq
114554654,2,freq
31896246,2,freq
24628363,2,freq
62680140,2,freq
103846441,2,freq
118851043,2,churn
12196800,2,freq
16527506,2,freq
24673269,2,freq
122229149,2,churn
118133795,2,freq
49120191,2,churn
80894966,2,churn
118013397,2,churn
35272556,2,freq
105450383,2,freq
131146977,2,freq
115124823,2,freq
95527851,2,freq
88021016,2,freq
112573178,2,freq
59982649,2,churn
123371198,2,churn
13610207,2,freq
120694815,2,freq
133036584,2,freq
14852340,2,churn
43352918,2,freq
101388469,2,freq
142816835,2,churn
30515883,2,freq
76649832,2,freq
124652643,2,freq
46386460,2,freq
100539329,2,freq
141375381,2,churn
15047473,2,freq
36487938,2,freq
113570093,2,freq
114518146,2,freq
15401528,2,freq
82968719,2,freq
70232449,2,freq
12818651,2,freq
34081429,2,freq
122677586,2,churn
131480227,2,freq
44354201,2,freq
36038507,2,churn
18387319,2,freq
18425201,2,freq
24943107,2,churn
29827109,2,churn
41656976,2,freq
49865840,2,freq
95931888,2,freq
126766457,2,freq
36392924,2,churn
44704865,2,freq
121602759,2,freq
98189848,2,freq
104493221,2,freq
119976735,2,churn
139336577,2,freq
42598344,2,churn
45222440,2,freq
31545117,2,freq
54710788,2,churn
29921731,2,freq
37037723,2,freq
57674131,2,freq
51226410,2,freq
61139933,2,freq
90841927,2,freq
115235719,2,freq
128088925,2,freq
45136455,2,freq
73555812,2,freq
52189039,2,freq
93543360,2,freq
41118131,2,churn
66781210,2,churn
115147236,2,freq
125398002,2,freq
144443408,2,churn
33815629,2,freq
34339922,2,freq
118347474,2,freq
19017226,2,churn
98477029,2,freq
126620997,2,churn
12713327,2,churn
111890706,2,freq
98745872,2,churn
69614055,2,freq
73243579,2,churn
112814630,2,freq
122615268,2,churn
57855094,2,freq
30813042,2,freq
97229434,2,freq
71716960,2,freq
139732535,2,freq
117131050,2,freq
126735130,2,churn
141878456,2,churn
33030713,2,freq
54022324,2,churn
60413446,2,churn
91069900,2,freq
127545284,2,freq
122412237,2,freq
122991050,2,freq
35173827,2,churn
48048415,2,freq
55969316,2,freq
68418640,2,freq
17011971,2,freq
58361052,2,freq
81122965,2,freq
86926423,2,freq
106061839,2,freq
100693997,2,freq
24205444,2,freq
34699730,2,freq
50204977,2,freq
105440872,2,freq
37003286,2,churn
78589446,2,freq
119506750,2,churn
131512011,2,freq
138944676,2,freq
32155425,2,freq
24003653,2,freq
17802417,2,freq
31135025,2,churn
53904586,2,freq
82169750,2,freq
94535951,2,churn
123231445,2,freq
65801537,2,freq
57744094,2,churn
126766379,2,freq
127764891,2,churn
132087994,2,freq
40854449,2,freq
37549511,2,churn
106634806,2,freq
107482593,2,freq
47034109,2,freq
82086424,2,freq
101001925,2,freq
127510891,2,freq
13393438,2,freq
22081328,2,freq
49442858,2,freq
113294320,2,freq
130303504,2,freq
35233516,2,churn
93809501,2,churn
59441023,2,churn
78428957,2,churn
76891405,2,freq
20087504,2,freq
56575121,2,freq
99338218,2,freq
80026767,2,freq
77624774,2,freq
122237738,2,freq
126730690,2,freq
48078158,2,churn
65442639,2,freq
104253424,2,freq
32978083,2,freq
77375722,2,churn
112101001,2,freq
30608621,2,churn
51701432,2,churn
32035194,2,freq
51911588,2,churn
124027513,2,freq
112469080,2,freq
34531271,2,freq
103776824,2,churn
52286902,2,freq
71613962,2,churn
126760229,2,churn
87635256,2,freq
48684622,2,freq
71674491,2,freq
112649708,2,freq
144769953,2,churn
90352574,2,freq
23009253,2,freq
99713536,2,freq
70091258,2,freq
24808914,2,churn
41082037,2,freq
49355273,2,freq
123831792,2,freq
144965964,2,churn
38785110,2,freq
31206988,2,freq
21436708,2,freq
33422692,2,churn
49354513,2,freq
143194735,2,churn
114033210,2,freq
107121370,2,freq
74571455,2,freq
49148877,2,freq
55714213,2,freq
116193687,2,churn
128183518,2,churn
15809295,2,freq
113931556,2,freq
81023994,2,freq
26616101,2,freq
102017370,2,freq
111311047,2,freq
37918574,2,freq
39824896,2,freq
144737434,2,churn
18127582,2,churn
64821367,2,churn
67040960,2,freq
60963077,2,freq
24554397,2,churn
34514452,2,freq
48990314,2,freq
69060451,2,freq
45884333,2,freq
17975200,2,freq
40543188,2,freq
72284307,2,freq
53315482,2,freq
60362146,2,freq
127579992,2,freq
53945962,2,churn
99540312,2,churn
121401413,2,freq
130318254,2,churn
46342485,2,freq
51827506,2,freq
61349397,2,freq
56573460,2,freq
93400102,2,freq
126750848,2,freq
127291591,2,churn
89166511,2,freq
124871035,2,freq
124961475,2,freq
126705505,2,freq
144205960,2,churn
16437965,2,freq
31467144,2,churn
87618518,2,freq
120939277,2,churn
124515332,2,freq
40494444,2,freq
29040827,2,churn
104954984,2,freq
63844176,2,freq
36034735,2,freq
53176482,2,freq
56892630,2,churn
132930350,2,freq
54435212,2,freq
122869847,2,freq
43337286,2,churn
31347517,2,freq
52709161,2,freq
116075922,2,freq
23569684,2,freq
48257464,2,freq
98100582,2,freq
30412548,2,freq
24116074,2,freq
93964130,2,freq
50604821,2,freq
76192548,2,churn
108943503,2,freq
36521578,2,churn
70620172,2,churn
76064993,2,freq
113735261,2,churn
119967819,2,freq
121271531,2,freq
