plu_code,hive_dataflow_dttm,dataflow_id,dataflow_dttm,plu_rk,plu_cmh_rk,plu_cmh_id,plu_nm,plu_type_dk,control_category_dk,control_category_desc,plu_hierarchy_lvl_1_dk,plu_hierarchy_lvl_1_desc,plu_hierarchy_lvl_2_dk,plu_hierarchy_lvl_2_desc,plu_hierarchy_lvl_3_dk,plu_hierarchy_lvl_3_desc,plu_hierarchy_lvl_4_dk,plu_hierarchy_lvl_4_desc,financial_group_dk,financial_group_desc,plu_own_production_flg,plu_hierarchy_lvl4_acrm_id,synthetic_catalog_acrm_id,synthetic_catalog_nm,synthetic_catalog_code,segment_prod_nm,segment_prod_code,syntethic_category_id,price_range_dk,price_range_desc,plu_brand_code,plu_brand_hierarchy_lvl_nm,uom_code,plu_netto_weight_amt,plu_brutto_weight_amt,weight_uom_code,plu_height_amt,plu_width_amt,plu_depth_amt,best_before_day_cnt,plu_tare_type_dk,plu_tare_type_desc,plu_stm_flg,plu_tender_flg,plu_socially_significant_flg,price_segment_dk,price_segment_desc,abc_segment_dk,abc_segment_desc,vat_rate_amt,plu_origin_country_dk,plu_vendor_dk,plu_vendor_nm,alco_flg,cost,qty
4066697,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7225e807eb15f0db49e298c667e5539f,4ca59d46d894e9a583e08b23c78754ac,963007,СИГАРЕТЫ WINSTON XSTYLE CASTER+ ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,30049,сигареты/WINSTON/20 ST,4701,WINSTON,ST,0.022,0.022,кг,10.500000000000000000,5.000000000000000000,1.900000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,136.478407,4469.000
3368340,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,25bbb0905832acbb476367edb10df61f,b0ac8354144b712160694663e5dd4041,11193,СИГАРЕТЫ MARLBORO TOUCH 6МГ 1ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2869,MARLBORO,ST,0.030,0.030,кг,8.600000000000000000,4.900000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,130.000000,1.000
3680605,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,58d04ff09ec0d4a3e4f183bd001d67e9,8d8a4479b35680f9647cd981367b63ea,765679,СИГАРЕТЫ WINSTON XSTYLE DUAL,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.020,0.020,кг,2.000000000000000000,5.000000000000000000,8.600000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,169.023083,351082.000
3226251,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e6cd565ce173800ba7429ce7a4fd446f,a607dcd8fd3f798e728b60e4ea5a72fb,10364,СИГАРЕТЫ VOGUE LILAS,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4607,VOGUE,ST,0.028,0.028,кг,8.800000000000000000,5.600000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000171,Бритиш Американ Табак,0,163.770642,109.000
3443124,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,567d066ac88855db7aeb1060804f64df,193d090a523765d2bfa8a7210b026c42,211330,СИГАРЕТЫ NEXT ROSE ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3174,NEXT,ST,0.020,0.020,кг,10.000000000000000000,5.070000000000000000,4.002000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,131.800000,15.000
3629257,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,5bf56887a608a91e47b1da0f93717d46,c8fadfee5b72d07d248daf3d565c6e5b,746259,СИГАРЕТЫ PHILIP MORRIS COMP.PREM.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,R07P,PHILIP MORRIS,ST,0.015,0.024,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,139.917969,625906.000
3307929,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d8d7d9ee80a51db3dab1be39d30e0f66,108a3a7365ae17da305b6304cd419f53,9637,СИГАРЕТЫ WEST SILVER STREAMTEC FILT.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4668,WEST,ST,0.030,0.030,кг,2.000000000000000000,5.000000000000000000,8.600000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41001061,Империал Табак,0,155.075513,1436.000
3625562,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,a5e985df6804e7bd6965fffec4e759d8,5646628a0e8f961decbab69ebfcc1932,729825,СИГАРЕТЫ РУССКИЙ СТИЛЬ КОМПАКТ СИН.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7759,РУССКИЙ СТИЛЬ,ST,0.022,0.024,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,132.642202,436.000
3657298,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,cca93831f200d301036761085807e92c,8efc409cc041d07093a331e4d34a6660,762133,СИГАРЕТЫ ROTHMANS ROYALS НАНО,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,89818,сигареты/ROTHMANS/ ST,3752,ROTHMANS,ST,0.035,0.035,кг,8.500000000000000000,1.400000000000000000,5.680000000000000000,730,32,Пачка,0,0,0,1,НЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,150.411249,102806.000
4133223,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,31104fddcbeafff54795a13b8b892443,f818854519bd2624c2be28b76b27d830,1152209,СИГАРЕТЫ VOGUE МИКС МОМЕНТС ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,75305,сигареты/VOGUE/ ST,4607,VOGUE,ST,0.018,0.018,кг,12.000000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,120.376963,11496.000
3670194,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,456b25f3c35995b751ff5c732b7b5e44,09b0c283b91c1adfe55647cbad189ea8,772230,СИГАРЕТЫ WINSTON COMP.PLUS00'S BL.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.025,0.025,кг,10.100000000000000000,5.200000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,148.089367,274403.000
3356406,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f7916510175cef1b29e471118c452855,ed3ae0a1b5a6ca79114fd126d96d5498,10793,СИГАРЕТЫ WINSTON XSTYLE BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,169.931341,832126.000
3609615,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,815b30abf92dc857f5a279f8bbe687c4,fccc8aae540af08ed23880c26834924a,705736,СИГАРЕТЫ WINSTON COMP.PLUS BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.022,0.022,кг,8.600000000000000000,5.020000000000000000,2.020000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,148.339854,667822.000
3657241,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,11a3997265a0c8be1d10717e584b143e,ddb55ea0bed3f96abe3ad6d367849bb2,769968,СИГАРЕТЫ ROTHMANS ROYALS РЕД,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.035,кг,8.500000000000000000,5.600000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,124.090793,611102.000
4090472,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,38daf09b5a77a7629c8156ca68e2a4f4,b814fbf3b0bab64fa833fcba1e02bf05,1035114,СИГАРЕТЫ PARLIAMENT RED SLIMS ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,69232,сигареты/PARLIAMENT/ ST,3374,PARLIAMENT,ST,0.019,0.028,кг,2.090000000000000000,5.270000000000000000,9.770000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,179.640082,50295.000
4166975,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,ad1b994a2683c4ee2a80201402123e3a,95f9e61f00e46bda9f2357445192159f,1257061,СИГАРЕТЫ ЯВА 100 ЗОЛ.КЛ.ДИЗ.СПУТНИК ПАЧ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,106104,сигареты/ЯВА/ ST,8885,ЯВА,ST,0.028,0.029,кг,11.200000000000000000,5.400000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,114.926348,185702.000
3419603,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,25ab72fd15e89525ae19e0f52ed6fd88,d23c6562a3fa77e5f8cc0a3df6afc978,6675,СИГАРЕТЫ MARLBORO GOLD ORIGINAL,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2869,MARLBORO,ST,0.018,0.028,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,197.383552,321632.000
3691175,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,96217f4d18547e2fda35e195a3cc8b85,4f9e9019ea83efc4c3c43ecb07edd5e7,794536,СИГАРЕТЫ BOND STREET COMP.PREM.АР.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0663,BOND,ST,0.025,0.030,кг,8.500000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,132.576102,2109.000
2137969,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,5f240f9f0af07445221ee5afa7759306,64fd7f693554b0c4f515eadf066f5365,8108,СИГАРЕТЫ MARLBORO FILTER PLUS 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2869,MARLBORO,ST,0.050,0.050,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,CH,41000170,Филип Моррис,0,130.366197,71.000
3277850,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,21bb90e7dc505f33e48db2c97b75091c,9d3890223cc12e6fe8422a5cda8cfed5,6610,СИГАРЕТЫ WINSTON BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,180.664623,1180207.000
3439975,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,c3e4a493c36cb39f9f38f8446036626a,703dfd733ed465bbe872e998e8742251,213282,СИГАРЕТЫ ПЕТР I ЭТАЛОН ОСОБЫЕ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7384,ПЕТР I,ST,0.018,0.028,кг,8.800000000000000000,5.500000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,131.839171,242918.000
3368346,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,4bb50918a89cee13156c9a726d28cbc8,014266334db4ed7496fa52b3dc80a947,11199,СИГАРЕТЫ MARLBORO MICRO 4МГ 1ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2869,MARLBORO,ST,0.030,0.030,кг,8.800000000000000000,5.500000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000170,Филип Моррис,0,126.857143,42.000
3698215,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,aa279b975e39039fc28e9de643e94076,48664b26f327701c49bb5dcd5bc78c75,806225,СИГАРЕТЫ CAMEL ACTIVATE DUAL,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,0785,CAMEL,ST,0.020,0.022,кг,5.500000000000000000,4.400000000000000000,2.500000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,133.485207,169.000
3420960,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,6f26298c282b0ae9c0101bd1cea87a8d,b0d8b6e1e2bbced0811ea2de410eef58,6677,СИГАРЕТЫ EVE PREMIUM PURPLE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,1480,EVE (ФИЛИП МОРРИС),ST,0.290,0.300,кг,10.000000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,146.297619,84.000
4118589,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,6fe56506eac8b6630c2b6276d96872e7,dbcb8a81ae53f694bcae9dfbb07cdb17,1108384,СИГАРЕТЫ CHESTERFIELD SELECTION COMPACT,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,69231,сигареты/CHESTERFIELD/ ST,9573,CHESTERFIELD,ST,0.015,0.021,кг,8.500000000000000000,4.900000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,126.635201,1240627.000
4151229,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,afcc7ba4c3e1e63334aef93f23e7d2a6,7269fa9139ec7722179ef149cde7f06e,1210135,СИГАРЕТЫ MARLBORO VISTA GARDEN ZING ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,83953,сигареты/MARLBORO/ ST,2869,MARLBORO,ST,0.015,0.020,кг,8.500000000000000000,4.900000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,142.669334,260777.000
3611117,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,4912de2f9ee79ecdbaeeb61fa8d46945,5560f74165c6732314f3f664fabcc394,694546,СИГАРЕТЫ EVE PREMIUM BLACK ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,1480,EVE (ФИЛИП МОРРИС),ST,0.010,0.017,кг,10.000000000000000000,5.500000000000000000,1.300000000000000000,730,32,Пачка,0,0,0,,,3,30,20,RU,41000170,Филип Моррис,0,123.000000,15.000
4049109,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f915dfba100fd82320553a350952eb5e,c9466698572c0f0aafacb1d520db26e0,887039,СИГАРЕТЫ LD AUTOGRAPH SUPERSLIMS ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.018,0.018,кг,10.200000000000000000,5.600000000000000000,0.900000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,133.470217,154390.000
4097488,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,9a8ffef3e9c0b1bde749af11554dee77,8ece25aa98a94b47ed6957d594892fda,1045261,СИГАРЕТЫ ЯВА БЕЛОЕ ЗОЛОТО КЛАССИЧ.100,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,106104,сигареты/ЯВА/ ST,8885,ЯВА,ST,0.035,0.035,кг,10.000000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,125.400647,31017.000
3184714,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,c1d26ea95716a0e0ec2f253b611fd05a,bbe6843397c1c9a13afcd3033761c746,7751,СИГАРЕТЫ KENT HD NEO 1ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,217,сигареты/KENT/1 ST,2382,KENT,ST,0.030,0.030,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,115.388889,18.000
3942457,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,da996b8c14879460edb3d260cd5e2992,4dee9c4f63c2881ae02b7069591cfa56,804831,СИГАРЕТЫ SOBRANIE ЗОЛОТЫЕ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,204,сигареты/SOBRANIE/1 ST,4048,SOBRANIE,ST,0.026,0.036,кг,8.900000000000000000,5.700000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,164.838710,62.000
2160462,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,71c3f46a0d0b11114a10615786e487c4,7ec758e35f8a5224d38209fb85719655,8500,СИГАРЕТЫ WINSTON CLASSIC,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4701,WINSTON,ST,0.030,0.050,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,183.112432,254950.000
4086613,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,def5bbd68ee14164e42296748c6c5607,d68e0a21de96e9d4c20ff9ec9b6473ba,1018136,СИГАРЕТЫ CAMEL COMPACT RUBY ПАЧКА,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,30038,сигареты/CAMEL/20 ST,0785,CAMEL,ST,0.021,0.030,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,1,НЦС,3,30,20,RU,41000169,Дж.Т.И.,0,125.669827,887473.000
3639587,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,d5c62fdb48f791fd907ac7fb3879b1f8,e70186248c4ae3e081767f5739366d07,747621,СИГАРЕТЫ JADE LA BLEUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,F411,ITG,ST,0.018,0.028,кг,10.200000000000000000,5.800000000000000000,1.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41001061,Империал Табак,0,126.638768,146721.000
3277495,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,050e1bf605f8f8d2fafa5fbf232f8a45,ed8afc6a585b18da532a0e7c3ac5024d,6595,СИГАРЕТЫ DAVIDOFF GOLD,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,1151,DAVIDOFF,ST,0.028,0.028,кг,8.600000000000000000,5.700000000000000000,2.400000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41001061,Империал Табак,0,172.000000,2.000
4066696,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,8bc238db4a6c772d36f5046b9d6250ad,36fb3889764806b85101d09ead2aef63,963006,СИГАРЕТЫ LD AUTOGR.IMP.COMP.100'S BR.ПАЧ,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.022,0.022,кг,10.500000000000000000,5.000000000000000000,1.900000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,125.539991,701808.000
27233,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,606d5fd87d87c10f30a048e0a96350e5,7f7a15ec7eb522f57befb7079db2479a,6282,СИГАРЕТЫ ESSE BLUE SUPER SLIM.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,226,сигареты/ESSE/1 ST,1451,ESSE,ST,0.050,0.050,кг,11.200000000000000000,5.500000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41001084,Аверс Плюс,0,172.205461,284969.000
